Timestamp,Value
2024-04-09 00:50:41.977714,24.147605895996094
2024-04-09 00:53:31.984860,24.214744567871094
2024-04-09 00:54:02.683781,24.231529235839844
2024-04-09 00:54:59.731773,24.13482666015625
2024-04-09 00:55:33.062864,24.11327362060547
2024-04-09 00:56:03.918559,24.08008575439453
2024-04-09 00:56:34.809860,23.979568481445312
2024-04-09 00:57:05.494559,23.882293701171875
2024-04-09 00:57:36.202509,23.78520965576172
2024-04-09 00:58:06.987620,23.70834350585937
2024-04-09 00:58:37.802595,23.611068725585938
2024-04-09 01:05:14.367858,24.16057586669922
2024-04-09 01:05:45.063806,24.24468994140625
2024-04-09 01:06:15.828205,24.20883178710937
2024-04-09 01:06:46.601395,24.149703979492188
2024-04-09 13:49:50.898032,21.84009552001953
2024-04-09 13:50:21.631457,21.86431884765625
2024-04-09 13:50:52.350556,21.78211212158203
2024-04-09 13:51:23.041282,21.77295684814453
2024-04-09 13:51:53.712187,21.81720733642578
2024-04-09 13:52:24.415952,22.049713134765625
2024-04-09 13:52:55.106279,22.16129302978516
2024-04-09 13:53:25.786353,22.2137451171875
2024-04-09 13:53:56.465660,22.2463607788086
2024-04-09 13:54:27.144570,22.45941162109375
2024-04-09 13:54:57.844951,22.51129150390625
2024-04-09 13:55:28.529992,22.51205444335937
2024-04-09 13:55:59.208221,22.5820541381836
2024-04-09 13:56:29.894225,22.42984771728516
2024-04-09 13:57:00.561592,22.37224578857422
2024-04-09 13:57:31.226020,22.488784790039062
2024-04-09 13:58:01.923986,22.592544555664062
2024-04-09 13:58:32.709309,22.55840301513672
2024-04-09 13:59:03.400167,22.65567779541016
2024-04-09 13:59:34.084716,22.73540496826172
2024-04-09 14:00:04.769729,22.708702087402344
2024-04-09 14:00:35.457717,22.64385223388672
2024-04-09 14:01:06.134324,22.62096405029297
2024-04-09 14:01:39.886864,22.602081298828125
2024-04-09 14:02:10.568112,22.544097900390625
2024-04-09 14:02:41.389036,22.53036499023437
2024-04-09 14:03:12.080329,22.547531127929688
2024-04-09 14:03:42.766201,22.58338928222656
2024-04-09 14:04:13.454080,22.4843978881836
2024-04-09 14:04:44.137771,22.421646118164062
2024-04-09 14:05:14.820213,22.329139709472656
2024-04-09 14:05:45.523619,22.348594665527344
2024-04-09 14:06:16.212204,22.39704132080078
2024-04-09 14:06:46.896060,22.401046752929688
2024-04-09 14:07:17.585482,22.457313537597656
2024-04-09 14:07:48.266894,22.47638702392578
2024-04-09 14:08:18.971985,22.50652313232422
2024-04-09 14:08:49.662478,22.6043701171875
2024-04-09 14:09:20.347544,22.769737243652344
2024-04-09 14:09:51.026897,22.80712127685547
2024-04-09 14:10:21.693497,22.77183532714844
2024-04-09 14:10:52.368450,22.719764709472656
2024-04-09 14:11:23.035332,22.72911071777344
2024-04-09 14:11:53.702848,22.75867462158203
2024-04-09 14:12:24.380375,22.76802062988281
2024-04-09 14:12:55.063303,22.653579711914062
2024-04-09 14:13:25.729489,22.721481323242188
2024-04-09 14:13:56.395108,22.71575927734375
2024-04-09 14:14:27.074566,22.8200912475586
2024-04-09 14:14:57.773048,22.888755798339844
2024-04-09 14:15:28.452369,22.907066345214844
2024-04-09 14:15:59.121414,22.840499877929688
2024-04-09 14:16:29.786991,22.670555114746094
2024-04-09 14:17:00.462021,22.581863403320312
2024-04-09 14:17:31.161480,22.552490234375
2024-04-09 14:18:01.848706,22.576904296875
2024-04-09 14:18:32.512889,22.7813720703125
2024-04-09 14:19:03.177618,22.76039123535156
2024-04-09 14:19:33.856193,22.71137237548828
2024-04-09 14:20:04.558547,22.937583923339844
2024-04-09 14:20:35.241668,23.024940490722656
2024-04-09 14:21:05.920113,22.93415069580078
2024-04-09 14:21:36.604866,23.2177734375
2024-04-09 14:22:07.287236,23.3510971069336
2024-04-09 14:22:38.115157,23.19660186767578
2024-04-09 14:23:08.803183,22.98431396484375
2024-04-09 14:23:39.480349,22.9156494140625
2024-04-09 14:24:10.157359,22.96333312988281
2024-04-09 14:24:40.822465,22.759246826171875
2024-04-09 14:25:11.500234,22.7447509765625
2024-04-09 14:25:42.188695,22.90477752685547
2024-04-09 14:26:12.866613,22.97992706298828
2024-04-09 14:26:43.568431,22.812271118164062
2024-04-09 14:27:14.246404,22.7508544921875
2024-04-09 14:27:44.926823,22.7956771850586
2024-04-09 14:28:15.614693,22.782516479492188
2024-04-09 14:28:46.292089,22.82943725585937
2024-04-09 14:29:16.974678,22.84832000732422
2024-04-09 14:29:47.653273,22.89009094238281
2024-04-09 14:30:18.318047,22.77088165283203
2024-04-09 14:30:48.987960,22.87158966064453
2024-04-09 14:31:19.675223,23.044395446777344
2024-04-09 14:31:50.384294,22.992897033691406
2024-04-09 14:32:21.060027,22.951889038085938
2024-04-09 14:32:51.753577,23.00262451171875
2024-04-09 14:33:22.432382,22.888755798339844
2024-04-09 14:33:53.110650,22.76134490966797
2024-04-09 14:34:23.802847,22.62516021728516
2024-04-09 14:34:54.480247,22.60112762451172
2024-04-09 14:35:25.146354,22.804832458496094
2024-04-09 14:35:55.812628,22.827911376953125
2024-04-09 14:36:26.492061,22.71080017089844
2024-04-09 14:36:57.191560,22.698211669921875
2024-04-09 14:37:27.870643,22.64118194580078
2024-04-09 14:37:58.536248,22.923660278320312
2024-04-09 14:38:29.201891,22.92709350585937
2024-04-09 14:38:59.882085,22.78404235839844
2024-04-09 14:39:30.572605,22.70488739013672
2024-04-09 14:40:01.262959,22.87445068359375
2024-04-09 14:40:31.928785,22.896957397460938
2024-04-09 14:41:02.594831,22.68104553222656
2024-04-09 14:41:33.274941,22.56336212158203
2024-04-09 14:42:03.980545,22.501373291015625
2024-04-09 14:42:34.670706,22.63622283935547
2024-04-09 14:43:05.336273,22.95665740966797
2024-04-09 14:43:36.002831,23.049354553222656
2024-04-09 14:44:06.684065,23.011016845703125
2024-04-09 14:44:37.390988,23.060226440429688
2024-04-09 14:45:08.083928,22.910499572753903
2024-04-09 14:45:38.762322,22.727203369140625
2024-04-09 14:46:09.452180,22.79491424560547
